pre_village,Agriculture Value (USD),pre_district
Kashojwa,1812.4324324324325,Kanungu
Bush-Bushura,837.027027027027,Kanungu
Kara-Musheija,1245.945945945946,Kanungu
Kara-Nyakahanga,1371.3513513513512,Kanungu
Kara-Nyakabingo,1814.8648648648648,Kanungu
Kara-Musheija,1813.5135135135135,Kanungu
Bush-Mugongo,1201.6216216216217,Kanungu
Kashojwa,805.8648648648649,Kanungu
Kashojwa,805.8648648648649,Kanungu
Kibimbiri,1571.6216216216217,Kanungu
Bush-Kirima,0.0,Kanungu
Bush-Kirima,2044.054054054054,Kanungu
Bweramaana,1776.2162162162163,Kanungu
Bush-Mugongo,375.4054054054054,Kanungu
Kazinga,485.02702702702703,Kanungu
Bush-Kikondeka,1524.8648648648648,Kanungu
Bush-Ahabutaare,1472.162162162162,Kanungu
Kara-Rutare,1776.3513513513512,Kanungu
Kara-Nshangi,1674.8648648648648,Kanungu
Bweramaana,1287.837837837838,Kanungu
Kara-Nshangi,746.081081081081,Kanungu
Rubi-Nyarwemarira,1316.2162162162163,Kanungu
Bush-Mutojo,1243.2432432432433,Kanungu
Tukundane,1354.054054054054,Kanungu
Rubi-Bukono,437.2972972972973,Kanungu
Runyinya,1052.5675675675675,Kanungu
Nyarutembe A,936.4864864864865,Kanungu
Rubi-Kashaki,1698.6486486486488,Kanungu
Ibambiro,1323.5135135135135,Kanungu
Bush-Nyakabungo,1315.2702702702702,Kanungu
Kara-Rwamiyumbu,269.18918918918916,Kanungu
Rubi-Kajubwe,469.5945945945946,Kanungu
Kara-Bujengwe,1890.2702702702702,Kanungu
Bush-Kajumo,1496.7567567567567,Kanungu
Rubi-Bukono,1250.945945945946,Kanungu
Bush-Kirima,1574.4594594594594,Kanungu
Bweramaana,1857.837837837838,Kanungu
Kara-Rwemirama,1429.7297297297298,Kanungu
Tukundane,1276.7567567567567,Kanungu
Kara-Musheija,565.4054054054054,Kanungu
Kashojwa,710.8918918918919,Kanungu
Bush-Bushura,1385.945945945946,Kanungu
Bweramaana,1074.2162162162163,Kanungu
Kara-Musheija,1495.945945945946,Kanungu
Bush-Nyakabungo,314.18918918918916,Kanungu
Nyarutembe B,380.0,Kanungu
Kara-Rwamiyumbu,1630.5405405405406,Kanungu
Rubi-Kitunga,1288.918918918919,Kanungu
Kara-Rwemirama,1410.1351351351352,Kanungu
Nyebinga,1008.3783783783783,Kanungu
Bush-Rwengwe,1752.7027027027027,Kanungu
Bush-Mugongo,1682.7027027027027,Kanungu
Kara-Nyakabingo,1636.2162162162163,Kanungu
Kara-Rwamiyumbu,925.4054054054054,Kanungu
Kyakatarangi,1978.3783783783783,Kanungu
Yeruzaremu,872.7027027027027,Kanungu
Bush-Rwengwe,1547.5675675675675,Kanungu
Bush-Nyakabungo,1326.3513513513512,Kanungu
Rubi-Bukono,1108.1081081081081,Kanungu
Kara-Musheija,1776.2162162162163,Kanungu
Kazinga,1967.837837837838,Kanungu
Rubi-Kashaki,1827.837837837838,Kanungu
Nkunda,1978.3783783783783,Kanungu
Kara-Ntengyere,493.5135135135135,Kanungu
Rubi-Ruheza,367.56756756756755,Kanungu
Bush-Bushura,779.0540540540541,Kanungu
Kazinga,1192.8918918918919,Kanungu
Rubi-Nyarwemarira,1721.8918918918919,Kanungu
Kara-Nyakahanga,1824.3243243243244,Kanungu
Bush-Mutojo,2072.4324324324325,Kanungu
Bush-Mutojo,1172.5675675675675,Kanungu
Bush-Nyakabungo,1307.837837837838,Kanungu
Rwerere B,298.64864864864865,Kanungu
Rubi-Kasoni,620.1351351351351,Kanungu
Kazuru,481.0810810810811,Kanungu
Nyarutembe B,811.3513513513514,Kanungu
Bush-Nyakabungo,853.5135135135135,Kanungu
Bush-Mutojo,2134.324324324324,Kanungu
Kara-Nyakabingo,264.86486486486484,Kanungu
Tukundane,843.1081081081081,Kanungu
Bush-Bugandaro,1463.6486486486488,Kanungu
Nyebinga,214.27027027027026,Kanungu
Rubi-Kashaki,990.8108108108108,Kanungu
Bush-Nyakabungo,2055.4054054054054,Kanungu
Nyarutembe A,2099.4594594594596,Kanungu
Ibambiro,1423.5135135135135,Kanungu
Rubi-Kashaki,1245.8108108108108,Kanungu
Bush-Kikondeka,307.56756756756755,Kanungu
Bush-Kajumo,1185.1351351351352,Kanungu
Rubi-Ruheza,2471.6216216216217,Kanungu
Bush-Katwa,2215.675675675676,Kanungu
Kara-Rutare,1952.837837837838,Kanungu
Kara-Nshangi,1366.081081081081,Kanungu
Bush-Nyakabungo,1025.2702702702702,Kanungu
Rubi-Nyarwemarira,852.7297297297297,Kanungu
Kara-Nyakahanga,1222.972972972973,Kanungu
Bush-Katwa,1662.162162162162,Kanungu
Kyakatarangi,1096.4864864864865,Kanungu
Rubi-Ruheza,1393.7837837837837,Kanungu
Bush-Kajumo,1357.027027027027,Kanungu
Rubi-Nyarwemarira,350.13513513513516,Kanungu
Bush-Bugandaro,1711.081081081081,Kanungu
Bush-Rwengwe,957.972972972973,Kanungu
Yeruzaremu,2433.6486486486488,Kanungu
Nkunda,1179.1891891891892,Kanungu
Bush-Kirima,989.1891891891892,Kanungu
Ibambiro,1055.6756756756756,Kanungu
Rubi-Kashaki,1132.4324324324325,Kanungu
Kara-Nyakabingo,2360.810810810811,Kanungu
Kazuru,174.05405405405406,Kanungu
Nyebinga,523.5135135135135,Kanungu
Bush-Nyakabungo,1535.6756756756756,Kanungu
Rubi-Kashaki,829.8648648648649,Kanungu
Bweramaana,1776.7567567567567,Kanungu
Kashojwa,36.75675675675676,Kanungu
Bush-Nyakabungo,1886.081081081081,Kanungu
Yeruzaremu,1709.3243243243244,Kanungu
Bush-Mugongo,1295.4054054054054,Kanungu
Rubi-Nyarwemarira,540.4054054054054,Kanungu
Kibimbiri,1868.918918918919,Kanungu
Bush-Nyakabungo,2013.3783783783783,Kanungu
Nyebinga,2119.189189189189,Kanungu
Kara-Rutare,1944.5945945945946,Kanungu
Bush-Bugandaro,1485.4054054054054,Kanungu
Kara-Nyamabare,650.2702702702703,Kanungu
Bush-Bugandaro,2013.3108108108108,Kanungu
Rubi-Kasoni,1970.8108108108108,Kanungu
Bush-Bushura,2387.5675675675675,Kanungu
Rwerere B,1071.081081081081,Kanungu
Bush-Nyakabungo,1458.6486486486488,Kanungu
Kara-Rutare,811.081081081081,Kanungu
Kara-Rutare,730.0,Kanungu
Kazinga,1214.8648648648648,Kanungu
Rubi-Nyarwemarira,1570.2702702702702,Kanungu
Bush-Mutojo,944.5945945945946,Kanungu
Kara-Ntengyere,1889.1891891891892,Kanungu
Kara-Ntengyere,2213.5135135135133,Kanungu
Rubi-Nyarwemarira,431.35135135135135,Kanungu
Nkunda,1950.8108108108108,Kanungu
Rubi-Kitunga,1964.5945945945946,Kanungu
Kara-Bujengwe,77.02702702702703,Kanungu
Bush-Kirima,1861.3513513513512,Kanungu
Nyarutembe B,1709.054054054054,Kanungu
Rubi-Bukono,1688.5135135135135,Kanungu
Kazuru,1040.5405405405406,Kanungu
Bush-Mutojo,2519.4594594594596,Kanungu
Kyakatarangi,1950.8108108108108,Kanungu
Bush-Bushura,1244.8648648648648,Kanungu
Kara-Nshangi,1560.5405405405406,Kanungu
Kara-Rwamiyumbu,1446.8918918918919,Kanungu
Bush-Kirima,887.027027027027,Kanungu
Kara-Rutare,755.9459459459459,Kanungu
Tukundane,611.4864864864865,Kanungu
Bush-Mutojo,2600.810810810811,Kanungu
Kibimbiri,3041.3513513513512,Kanungu
Bush-Katwa,315.27027027027026,Kanungu
Kara-Rwemirama,784.5945945945946,Kanungu
Bush-Kikondeka,607.027027027027,Kanungu
Kara-Kagoma,1571.6216216216217,Kanungu
Bush-Mutojo,2836.2162162162163,Kanungu
Rubi-Kitunga,2537.2972972972975,Kanungu
Rwerere B,621.4864864864865,Kanungu
Nkunda,1588.918918918919,Kanungu
Bush-Rwengwe,2174.324324324324,Kanungu
Bush-Kikondeka,1821.8918918918919,Kanungu
Rubi-Kasoni,2166.6216216216217,Kanungu
Kara-Nshangi,2802.4324324324325,Kanungu
Rwerere,1010.9459459459459,Kanungu
Bush-Bushura,363.2432432432432,Kanungu
Bush-Kirima,1650.4054054054054,Kanungu
Bush-Mugongo,834.1891891891892,Kanungu
Rubi-Kitunga,975.1351351351351,Kanungu
Kazuru,2104.5945945945946,Kanungu
Rubi-Nyarwemarira,1647.2972972972973,Kanungu
Rubi-Kasoni,2247.5675675675675,Kanungu
Kara-Nyakabingo,2072.7027027027025,Kanungu
Bush-Kajumo,1862.4324324324325,Kanungu
Bush-Rwengwe,1853.081081081081,Kanungu
Rubi-Kasoni,244.59459459459458,Kanungu
Bush-Kikondeka,1695.1351351351352,Kanungu
Kara-Nyakahanga,2147.4324324324325,Kanungu
Yeruzaremu,1911.6216216216217,Kanungu
Kara-Rutare,2232.4324324324325,Kanungu
Kyakatarangi,1110.8108108108108,Kanungu
Kara-Rutare,1660.8108108108108,Kanungu
Rwerere B,2254.054054054054,Kanungu
Rubi-Ruheza,3099.324324324324,Kanungu
Kara-Nyakabingo,2017.5675675675675,Kanungu
Bush-Mugongo,2657.5675675675675,Kanungu
Bush-Kirima,254.05405405405406,Kanungu
Rubi-Kashaki,472.7027027027027,Kanungu
Bush-Bugandaro,1710.2702702702702,Kanungu
Kara-Nyakabingo,2005.945945945946,Kanungu
Bush-Bushura,745.9459459459459,Kanungu
Rwerere,2578.9189189189187,Kanungu
Rubi-Kitunga,1727.837837837838,Kanungu
Rubi-Nyarwemarira,1066.2162162162163,Kanungu
Bush-Kikondeka,599.1891891891892,Kanungu
Kara-Rutare,1956.2162162162163,Kanungu
Kara-Nyakabingo,2447.027027027027,Kanungu
Rubi-Kashaki,1537.837837837838,Kanungu
Kara-Nyakabingo,1755.4054054054054,Kanungu
Bush-Bushura,1111.6216216216217,Kanungu
Bush-Nyakabungo,1033.7837837837837,Kanungu
Bush-Katwa,1260.0,Kanungu
Rwerere B,1974.8648648648648,Kanungu
Kara-Nyakabingo,2964.054054054054,Kanungu
Bush-Katwa,800.5405405405405,Kanungu
Kara-Nshangi,1964.4594594594594,Kanungu
Rubi-Kitunga,2524.324324324324,Kanungu
Rubi-Kajubwe,319.86486486486484,Kanungu
Maregamo,86.48648648648648,Kisoro
Gihuyaga,109.32432432432432,Kisoro
Kabyaza,62.5,Kisoro
Kabingo,40.54054054054054,Kisoro
Gicuzi,45.945945945945944,Kisoro
Gashoro,48.108108108108105,Kisoro
Kabyaza,20.27027027027027,Kisoro
Gashoro,81.75675675675676,Kisoro
Maregamo,118.10810810810811,Kisoro
Karambi,154.59459459459458,Kisoro
Gicuzi,141.35135135135135,Kisoro
Kabyaza,162.97297297297297,Kisoro
Gashoro,188.1081081081081,Kisoro
Kabingo,208.3783783783784,Kisoro
Bukerahi,104.32432432432432,Kisoro
Gicuzi,167.02702702702703,Kisoro
Bukerahi,255.40540540540542,Kisoro
Gihuyaga,256.5945945945946,Kisoro
Bukerahi,198.32432432432432,Kisoro
Maregamo,41.891891891891895,Kisoro
Karambi,268.9189189189189,Kisoro
Kabyaza,219.1891891891892,Kisoro
Gihuyaga,213.51351351351352,Kisoro
Kabyaza,50.75675675675676,Kisoro
Kabingo,27.027027027027028,Kisoro
Bukerahi,74.32432432432432,Kisoro
Karambi,160.13513513513513,Kisoro
Maregamo,101.56756756756756,Kisoro
Bukerahi,229.72972972972974,Kisoro
Gicuzi,90.4054054054054,Kisoro
Gashoro,157.02702702702703,Kisoro
Bukerahi,207.02702702702703,Kisoro
Maregamo,73.64864864864865,Kisoro
Bukerahi,119.72972972972973,Kisoro
Kabingo,10.135135135135135,Kisoro
Bukerahi,242.7027027027027,Kisoro
Karambi,160.8108108108108,Kisoro
Kabyaza,128.3783783783784,Kisoro
Karambi,196.35135135135135,Kisoro
Kabingo,193.51351351351352,Kisoro
Bukerahi,195.54054054054055,Kisoro
Karambi,365.4054054054054,Kisoro
Gicuzi,152.48648648648648,Kisoro
Gihuyaga,267.8378378378378,Kisoro
Maregamo,211.6216216216216,Kisoro
Gihuyaga,330.7027027027027,Kisoro
Gihuyaga,272.97297297297297,Kisoro
Kabyaza,363.5135135135135,Kisoro
Gashoro,260.81081081081084,Kisoro
Gashoro,164.86486486486487,Kisoro
Maregamo,162.16216216216216,Kisoro
Maregamo,131.0810810810811,Kisoro
Gashoro,156.21621621621622,Kisoro
Gicuzi,218.3783783783784,Kisoro
Bukerahi,207.32432432432432,Kisoro
Kabyaza,330.27027027027026,Kisoro
Gashoro,214.32432432432432,Kisoro
Gihuyaga,162.16216216216216,Kisoro
Karambi,220.27027027027026,Kisoro
Gicuzi,179.45945945945945,Kisoro
Karambi,131.75675675675674,Kisoro
Gashoro,242.97297297297297,Kisoro
Maregamo,433.7837837837838,Kisoro
Karambi,353.5135135135135,Kisoro
Gihuyaga,356.7567567567568,Kisoro
Gashoro,64.86486486486487,Kisoro
Kabingo,462.1621621621622,Kisoro
Kabingo,69.1891891891892,Kisoro
Kabingo,96.89189189189189,Kisoro
Kabyaza,164.86486486486487,Kisoro
Gihuyaga,367.56756756756755,Kisoro
Bukerahi,474.86486486486484,Kisoro
Maregamo,418.64864864864865,Kisoro
Gashoro,198.64864864864865,Kisoro
Karambi,261.0810810810811,Kisoro
Gicuzi,519.3243243243244,Kisoro
Maregamo,277.2972972972973,Kisoro
Maregamo,14.297297297297296,Kisoro
Maregamo,323.8918918918919,Kisoro
Maregamo,49.5945945945946,Kisoro
Kabyaza,564.3243243243244,Kisoro
Karambi,561.6216216216217,Kisoro
Kabyaza,18.486486486486488,Kisoro
Gihuyaga,450.0,Kisoro
Gihuyaga,545.4054054054054,Kisoro
Bukerahi,405.4054054054054,Kisoro
Karambi,550.8108108108108,Kisoro
Kabingo,69.72972972972973,Kisoro
Bukerahi,229.72972972972974,Kisoro
Bukerahi,264.3243243243243,Kisoro
Gihuyaga,272.8378378378378,Kisoro
Kabyaza,110.54054054054055,Kisoro
Gashoro,493.5135135135135,Kisoro
Kabyaza,445.27027027027026,Kisoro
Gicuzi,541.8648648648649,Kisoro
Gicuzi,721.6216216216217,Kisoro
Karambi,553.2432432432432,Kisoro
Kabyaza,391.0810810810811,Kisoro
Gihuyaga,332.43243243243245,Kisoro
Bukerahi,644.4324324324324,Kisoro
Kabingo,525.6756756756756,Kisoro
Bukerahi,813.3513513513514,Kisoro
Bukerahi,351.35135135135135,Kisoro
Maregamo,60.78378378378378,Kisoro
Gashoro,114.1891891891892,Kisoro
Gashoro,664.1891891891892,Kisoro
Karambi,458.4864864864865,Kisoro
Gihuyaga,216.32432432432432,Kisoro
Gihuyaga,469.2162162162162,Kisoro
Kabyaza,777.027027027027,Kisoro
Bukerahi,640.2702702702703,Kisoro
Kabingo,428.56756756756755,Kisoro
Kabyaza,334.5405405405405,Kisoro
Karambi,459.4594594594595,Kisoro
Kabingo,470.94594594594594,Kisoro
Karambi,271.4864864864865,Kisoro
Karambi,418.64864864864865,Kisoro
Gicuzi,531.081081081081,Kisoro
Gicuzi,546.7567567567568,Kisoro
Karambi,672.4324324324324,Kisoro
Kabingo,731.6216216216217,Kisoro
Maregamo,329.35135135135135,Kisoro
Karambi,521.8918918918919,Kisoro
Gicuzi,837.027027027027,Kisoro
Gihuyaga,240.0,Kisoro
Bukerahi,578.7297297297297,Kisoro
Gicuzi,472.7027027027027,Kisoro
Karambi,585.0,Kisoro
Bukerahi,914.8648648648649,Kisoro
Gicuzi,641.9459459459459,Kisoro
Gicuzi,642.5675675675676,Kisoro
Gihuyaga,275.6756756756757,Kisoro
Gashoro,680.4054054054054,Kisoro
Maregamo,881.6216216216217,Kisoro
Bukerahi,350.0,Kisoro
Kabingo,743.5135135135135,Kisoro
Maregamo,696.8648648648649,Kisoro
Kabingo,174.32432432432432,Kisoro
Maregamo,707.1351351351351,Kisoro
Gashoro,407.19594594594594,Kisoro
Gicuzi,552.7027027027027,Kisoro
Gicuzi,883.2432432432432,Kisoro
Bukerahi,830.0,Kisoro
Gicuzi,835.1351351351351,Kisoro
Maregamo,1213.2432432432433,Kisoro
Gashoro,731.081081081081,Kisoro
Gicuzi,746.081081081081,Kisoro
Gicuzi,190.13513513513513,Kisoro
Gihuyaga,583.0,Kisoro
Gihuyaga,724.5945945945946,Kisoro
Bukerahi,814.8648648648649,Kisoro
Gihuyaga,615.5405405405405,Kisoro
Gicuzi,716.2162162162163,Kisoro
Gicuzi,726.2162162162163,Kisoro
Kabingo,1020.5405405405405,Kisoro
Karambi,1039.7297297297298,Kisoro
Gashoro,1010.8108108108108,Kisoro
Karambi,759.1891891891892,Kisoro
Gashoro,943.6486486486486,Kisoro
Kabyaza,489.18918918918916,Kisoro
Kabyaza,523.3783783783783,Kisoro
Gashoro,820.2702702702703,Kisoro
Maregamo,772.4864864864865,Kisoro
Gashoro,1390.0,Kisoro
Maregamo,685.5945945945946,Kisoro
Kabyaza,1180.5405405405406,Kisoro
Karambi,1097.2972972972973,Kisoro
Maregamo,1221.6216216216217,Kisoro
Gashoro,675.0,Kisoro
Kabingo,1029.7297297297298,Kisoro
Gicuzi,1387.837837837838,Kisoro
Gashoro,1444.054054054054,Kisoro
Gicuzi,840.5405405405405,Kisoro
Kabingo,996.7567567567568,Kisoro
Maregamo,1085.1351351351352,Kisoro
Gicuzi,1150.2702702702702,Kisoro
Karambi,1152.7027027027027,Kisoro
Kabyaza,707.4324324324324,Kisoro
Kabyaza,964.0540540540541,Kisoro
Karambi,254.32432432432432,Kisoro
Karambi,896.3513513513514,Kisoro
Gashoro,1574.7297297297298,Kisoro
Kabingo,725.9459459459459,Kisoro
Kabingo,1037.837837837838,Kisoro
Kabyaza,617.5675675675676,Kisoro
Bukerahi,1323.7837837837837,Kisoro
Kabyaza,1580.4054054054054,Kisoro
Kabyaza,770.9459459459459,Kisoro
Maregamo,1264.8648648648648,Kisoro
Gihuyaga,1816.2162162162163,Kisoro
Gicuzi,876.2162162162163,Kisoro
Maregamo,1341.8918918918919,Kisoro
Kabyaza,193.24324324324326,Kisoro
Karambi,1193.3783783783783,Kisoro
Kabyaza,629.3243243243244,Kisoro
Kabyaza,580.0,Kisoro
Gashoro,1499.054054054054,Kisoro
Gashoro,1763.5135135135135,Kisoro
Gicuzi,1387.2972972972973,Kisoro
Gashoro,1774.3243243243244,Kisoro
Bukerahi,643.3513513513514,Kisoro
Kabingo,1064.8648648648648,Kisoro
Gashoro,1315.5405405405406,Kisoro
Gashoro,184.32432432432432,Kisoro
Maregamo,798.3783783783783,Kisoro
Kabyaza,944.5945945945946,Kisoro
Bukerahi,856.2162162162163,Kisoro
Gicuzi,1031.7567567567567,Kisoro
Kabingo,2048.9189189189187,Kisoro
Gashoro,1529.054054054054,Kisoro
Bukerahi,2254.7297297297296,Kisoro
Kabyaza,1879.3243243243244,Kisoro
Karambi,701.6216216216217,Kisoro
Bukerahi,655.1351351351351,Kisoro
Gicuzi,1759.027027027027,Kisoro
Kabyaza,164.86486486486487,Kisoro
Gihuyaga,1214.3243243243244,Kisoro
Karambi,2556.4864864864867,Kisoro
Kabingo,1145.945945945946,Kisoro
Kabingo,1942.027027027027,Kisoro
Bukerahi,3193.2432432432433,Kisoro
Bukerahi,2061.0810810810813,Kisoro
Kabingo,2584.054054054054,Kisoro
Kabingo,2388.108108108108,Kisoro
Maregamo,2891.891891891892,Kisoro
Katangyemeko,46.486486486486484,Mitooma
Kashasha,54.054054054054056,Mitooma
Kashasha,41.21621621621622,Mitooma
Itara,56.21621621621622,Mitooma
Kashasha,54.054054054054056,Mitooma
Itara,0.0,Mitooma
Nyarushinya,28.91891891891892,Mitooma
Katangyemeko,73.51351351351352,Mitooma
Buhasha B3,55.13513513513514,Mitooma
Itara,0.0,Mitooma
Itara,0.0,Mitooma
Nyarwanya A,92.97297297297297,Mitooma
Kenshumba,39.67567567567568,Mitooma
Itara,81.08108108108108,Mitooma
Kashasha,91.89189189189189,Mitooma
Rurama_Kashasha,62.16216216216216,Mitooma
Kashasha,105.4054054054054,Mitooma
Katangyemeko,116.21621621621621,Mitooma
Kashasha,36.21621621621622,Mitooma
Buhasha B1,40.54054054054054,Mitooma
Ndurumo_Kashasha,118.64864864864865,Mitooma
Katangyemeko,9.45945945945946,Mitooma
Katangyemeko,23.513513513513512,Mitooma
Buhasha B1,135.13513513513513,Mitooma
Kihungye,107.70270270270271,Mitooma
Itara,145.94594594594594,Mitooma
Katangyemeko,46.78378378378378,Mitooma
Buhasha B3,0.0,Mitooma
Kashasha,95.13513513513513,Mitooma
Kashasha,42.567567567567565,Mitooma
Kashasha,76.10810810810811,Mitooma
Ndurumo_Kashasha,59.86486486486486,Mitooma
Itara,175.67567567567568,Mitooma
Kibaya,81.62162162162163,Mitooma
Kashasha,104.05405405405405,Mitooma
Nkongi,391.2162162162162,Mitooma
Nyarwanya A,121.62162162162163,Mitooma
Buhasha B2,83.94594594594595,Mitooma
Rwengyerero A,173.51351351351352,Mitooma
Kibingo,139.45945945945945,Mitooma
Buhasha B3,66.86486486486487,Mitooma
Itara,135.13513513513513,Mitooma
Rurama_Kashasha,152.7027027027027,Mitooma
Rurama_Kashasha,21.08108108108108,Mitooma
Nyarushinya,110.27027027027027,Mitooma
Nyarwanya A,86.48648648648648,Mitooma
Nyarwanya A,189.1891891891892,Mitooma
Kigimbi A,47.027027027027025,Mitooma
Rwengyerero C,205.40540540540542,Mitooma
Mutanoga,56.75675675675676,Mitooma
Rugando,129.72972972972974,Mitooma
Kigimbi A,384.18918918918916,Mitooma
Mutanoga,157.7027027027027,Mitooma
Mutanoga,227.02702702702703,Mitooma
Kigimbi A,165.67567567567568,Mitooma
Buhasha B1,56.75675675675676,Mitooma
Buhasha B1,121.08108108108108,Mitooma
Buhasha B1,102.70270270270271,Mitooma
Nyarwanya B,97.29729729729729,Mitooma
Buhasha B1,132.43243243243242,Mitooma
Nyarwanya A,154.05405405405406,Mitooma
Buhasha B1,124.5945945945946,Mitooma
Itara,170.27027027027026,Mitooma
Kaniampiiha,140.54054054054055,Mitooma
Nkongi,58.108108108108105,Mitooma
Itara,245.94594594594594,Mitooma
Rwengyerero A,149.1891891891892,Mitooma
Kihungye,91.35135135135135,Mitooma
Nyarushinya,20.27027027027027,Mitooma
Nyarushinya,252.7027027027027,Mitooma
Buhasha B3,168.27027027027026,Mitooma
Kashasha,456.7567567567568,Mitooma
Ndurumo_Kashasha,47.567567567567565,Mitooma
Kigimbi A,430.94594594594594,Mitooma
Mutanoga,240.54054054054055,Mitooma
Nyarwanya B,180.40540540540542,Mitooma
Rwengyerero C,138.1081081081081,Mitooma
Kashasha,97.29729729729729,Mitooma
Rurama_Kashasha,56.75675675675676,Mitooma
Kigimbi B,108.10810810810811,Mitooma
Kaniampiiha,215.27027027027026,Mitooma
Rutooma,147.97297297297297,Mitooma
Kibingo,262.81081081081084,Mitooma
Katagata,224.32432432432432,Mitooma
Rwengyerero A,235.67567567567568,Mitooma
Mutanoga,68.75675675675676,Mitooma
Rugando,275.6756756756757,Mitooma
Nyarushinya,255.13513513513513,Mitooma
Rurama_Kashasha,189.32432432432432,Mitooma
Nyarwanya A,296.2162162162162,Mitooma
Kashasha,174.05405405405406,Mitooma
Ndurumo_Kashasha,199.86486486486487,Mitooma
Kigimbi B,260.81081081081084,Mitooma
Kibingo,235.67567567567568,Mitooma
Kihungye,185.67567567567568,Mitooma
Rwamujura,287.8378378378378,Mitooma
Buhasha B1,276.2162162162162,Mitooma
Rurama_Kashasha,285.13513513513516,Mitooma
Rurama_Kashasha,113.51351351351352,Mitooma
Rurama_Kashasha,313.5135135135135,Mitooma
Rwengyerero C,43.24324324324324,Mitooma
Ndurumo_Kashasha,446.0135135135135,Mitooma
Nyarushinya,84.32432432432432,Mitooma
Nkongi,207.97297297297297,Mitooma
Katagata,41.91891891891892,Mitooma
Kashasha,166.21621621621622,Mitooma
Kaniampiiha,247.2972972972973,Mitooma
Kihungye,154.93243243243242,Mitooma
Ndurumo_Kashasha,531.081081081081,Mitooma
Nyarushinya,90.27027027027027,Mitooma
Kibingo,259.4594594594595,Mitooma
Kigimbi A,484.1081081081081,Mitooma
Kigimbi B,283.7837837837838,Mitooma
Buhasha B1,75.67567567567568,Mitooma
Itara,343.7837837837838,Mitooma
Kibaya,455.94594594594594,Mitooma
Rurama_Kashasha,144.86486486486487,Mitooma
Ndurumo_Kashasha,555.4054054054054,Mitooma
Rwengyerero C,243.24324324324326,Mitooma
Katangyemeko,331.4864864864865,Mitooma
Katangyemeko,182.2972972972973,Mitooma
Buhasha B1,175.67567567567568,Mitooma
Buhasha B2,220.27027027027026,Mitooma
Mutanoga,108.10810810810811,Mitooma
Nyarwanya A,268.1081081081081,Mitooma
Kenshumba,6.486486486486487,Mitooma
Kenshumba,481.35135135135135,Mitooma
Nyarwanya B,524.0540540540541,Mitooma
Buhasha A1,217.16216216216216,Mitooma
Mutanoga,267.56756756756755,Mitooma
Ndurumo_Kashasha,264.86486486486484,Mitooma
Nyarushinya,564.8648648648649,Mitooma
Rurama_Kashasha,93.24324324324324,Mitooma
Itara,283.7837837837838,Mitooma
Kenshumba,444.5945945945946,Mitooma
Buhasha A1,190.86486486486487,Mitooma
Rwamujura,232.7027027027027,Mitooma
Nyarushinya,304.5945945945946,Mitooma
Kibingo,222.97297297297297,Mitooma
Ndurumo_Kashasha,32.432432432432435,Mitooma
Katangyemeko,129.72972972972974,Mitooma
Kenshumba,343.9189189189189,Mitooma
Rwengyerero A,209.45945945945945,Mitooma
Kaniampiiha,328.3783783783784,Mitooma
Kibingo,311.4864864864865,Mitooma
Nyarwanya A,140.54054054054055,Mitooma
Nkongi,207.7027027027027,Mitooma
Kashasha,178.3783783783784,Mitooma
Kashasha,130.0,Mitooma
Itara,391.8918918918919,Mitooma
Rwengyerero C,494.5945945945946,Mitooma
Kashasha,331.8918918918919,Mitooma
Kaniampiiha,272.97297297297297,Mitooma
Buhasha B3,414.18918918918916,Mitooma
Katangyemeko,195.13513513513513,Mitooma
Nyarwanya A,194.59459459459458,Mitooma
Rwengyerero C,337.8378378378378,Mitooma
Nyarwanya B,92.43243243243244,Mitooma
Rugando,329.05405405405406,Mitooma
Itara,265.5405405405405,Mitooma
Kibingo,277.02702702702703,Mitooma
Kihungye,131.40540540540542,Mitooma
Katagata,271.8918918918919,Mitooma
Rwamujura,197.2972972972973,Mitooma
Kihungye,195.27027027027026,Mitooma
Buhasha A1,252.16216216216216,Mitooma
Buhasha B2,170.27027027027026,Mitooma
Nyarwanya B,268.3783783783784,Mitooma
Itara,152.2972972972973,Mitooma
Kibaya,348.1081081081081,Mitooma
Nyarushinya,445.94594594594594,Mitooma
Buhasha B3,310.81081081081084,Mitooma
Kibaya,222.16216216216216,Mitooma
Nkongi,381.0810810810811,Mitooma
Kigimbi B,177.02702702702703,Mitooma
Kashasha,19.45945945945946,Mitooma
Rwengyerero C,415.5405405405405,Mitooma
Nyarushinya,468.1081081081081,Mitooma
Nkongi,501.0810810810811,Mitooma
Kenshumba,358.9189189189189,Mitooma
Buhasha B3,120.1891891891892,Mitooma
Nyarwanya B,86.48648648648648,Mitooma
Buhasha B1,43.78378378378378,Mitooma
Kaniampiiha,360.81081081081084,Mitooma
Rurama_Kashasha,244.59459459459458,Mitooma
Kashasha,394.3243243243243,Mitooma
Kaniampiiha,426.4864864864865,Mitooma
Buhasha A1,237.2972972972973,Mitooma
Katangyemeko,333.2432432432432,Mitooma
Rwengyerero C,457.2972972972973,Mitooma
Rurama_Kashasha,443.9189189189189,Mitooma
Katangyemeko,470.81081081081084,Mitooma
Kigimbi A,231.0810810810811,Mitooma
Mutanoga,227.45945945945945,Mitooma
Kihungye,237.02702702702703,Mitooma
Rwamujura,401.35135135135135,Mitooma
Buhasha B3,87.83783783783784,Mitooma
Buhasha B1,90.8108108108108,Mitooma
