pre_district,pre_village,pre_cluster,GPS-Altitude,hhh_age,Land_size_agriculture,Time_to_collect_Water_for_Household_use_Minutes,Beans_total_yield,Irish_potatoes_total_yield,Cassava_total_yield,Sorghum_total_yield,Maize_total_yield,Millet_total_yield,Onions_total_yield,Sweet_potatoes_total_yield,Ground_Nuts_total_yield,Food_banana_total_yield,Coffee_total_yield
Kaliro,Isaalo,Isalo,1036.6,31.0,0.5,12.0,,,,,400.0,,,,,,
Kaliro,Butambala,Butambala,1048.8,41.0,0.5,15.0,,,,,,,,,,,
Kaliro,Butambala,Butambala,1038.1,37.0,,40.0,,,,,100.0,,,,,,
Kaliro,Bugonya,Gadumire,1073.9,39.0,1.8,60.0,,,13.0,,200.0,,,6.0,,48.0,
Kaliro,Namukoko,Bupyana,1052.8,40.0,2.0,30.0,115.0,,,,1100.0,,,,,0.0,
Kaliro,Ireehe,Butambala,1033.1,60.0,1.0,30.0,,,,,,,,,,2.0,
Kaliro,Bugada_Gadumire,Gadumire,1059.8,32.0,1.0,3.0,,,,,400.0,,,,,,
Kaliro,Bususwa,Gadumire,1095.5,43.0,1.0,15.0,63.0,,41.0,,140.0,,,,,9.0,45.0
Kaliro,Nyolo,Panyolo,1036.2,28.0,0.29,45.0,29.0,,,,50.0,,,31.0,,3.0,
Kaliro,Nakisenyi,Panyolo,1035.3,54.0,2.3,200.0,,,,,40.0,,,,,,
Kaliro,Buseru,Butambala,1029.7,32.0,0.4,120.0,,,,,,,,,,,
Kaliro,Nakawa,Butambala,1028.2,80.0,1.0,60.0,,,,,,,,,,,
Kaliro,Bukere,Bupyana,1023.7,61.0,0.3,30.0,,,,,400.0,,,,,,
Kaliro,Bwisanga_Isalo,Isalo,1046.5,58.0,,60.0,,,,,400.0,,,,,,
Kaliro,Butambala,Butambala,1030.5,28.0,,60.0,,,,,400.0,,,,,,
Kaliro,Bwisanga_Isalo,Isalo,1053.4,37.0,0.8,25.0,115.0,,,,1100.0,,,,,0.0,
Kaliro,Kyamba,Bupyana,1049.4,57.0,2.0,120.0,,,8.0,,140.0,,,,,,
Kaliro,Namukoko,Bupyana,1032.4,48.0,0.5,30.0,,,,,2000.0,,,,,,
Kaliro,Bubalala,Butambala,1021.9,40.0,0.0,60.0,,,,,2000.0,,,,,,
Kaliro,Kyamba,Bupyana,1044.4,39.0,,60.0,,,,,,,,,,,
Kaliro,Kiranga_A,Bupyana,1024.5,26.0,0.0,60.0,,,,,200.0,,,,,,
Kaliro,Busiro_Tabina,Panyolo,1039.1,24.0,0.0,120.0,,,,,,,,,,,
Kaliro,Buseta,Isalo,1022.8,40.0,0.75,30.0,115.0,,,,1100.0,,,,,0.0,
Kaliro,Iguliryo,Panyolo,997.5,30.0,1.0,60.0,,,,,120.0,,,,,,
Kaliro,Nyolo,Panyolo,1049.5,23.0,1.5,20.0,,,,,100.0,,,,,,
Kaliro,Bubalala,Butambala,1026.1,81.0,1.0,50.0,,,,,,,,,,,
Kaliro,Gadumire_T/C,Gadumire,1052.4,50.0,2.0,30.0,,,,,200.0,,,,,,
Kaliro,Bukere,Bupyana,1023.7,46.0,5.5,20.0,,,,,,,,,,,
Kaliro,Butambala,Butambala,1050.2,23.0,0.25,123.0,10.0,,,,60.0,,,,,,
Kaliro,Nansohera_B,Bupyana,1034.0,23.0,,90.0,,,,,,,,,,,
Kaliro,Kiranga_B,Bupyana,1042.3,46.0,0.8,180.0,,,,,500.0,,,,,10.0,140.0
Kaliro,Busiro,Panyolo,1035.2,80.0,8.0,30.0,,,13.0,,200.0,,,6.0,,48.0,
Kaliro,Busiro_Tabina,Panyolo,1043.9,54.0,0.5,350.0,,,,,72.0,,,,7.0,20.0,
Kaliro,Nakawa,Butambala,1038.4,75.0,0.75,30.0,,,,,,,,,,,
Kaliro,Busiginyi,Isalo,1014.4,23.0,1.0,30.0,,,,,80.0,,,,,0.0,
Kaliro,Bususwa,Gadumire,1043.0,35.0,0.0,120.0,,,,,,,,,,,
Kaliro,Buvundya,Bupyana,1026.9,42.0,2.0,60.0,,,,,1000.0,,,,,,
Kaliro,Nakisenyi,Panyolo,1017.5,70.0,0.6,27.0,,,29.0,,70.0,,,,,18.0,
Kaliro,Busiro,Panyolo,1051.5,30.0,,30.0,,,,,,,,,,,
Kaliro,Busiro,Panyolo,1033.4,21.0,,2.0,,,,,,,,,,,
Kaliro,Kyamba,Bupyana,1044.0,53.0,0.5,120.0,,,,,,,,,,,
Kaliro,Kiranga_A,Bupyana,1041.8,25.0,2.25,60.0,,,5.0,,400.0,,,,,,
Kaliro,Nakawa,Butambala,1023.2,60.0,,60.0,,,,,400.0,,,,,,
Kaliro,Wamusuta,Gadumire,1023.7,33.0,0.75,2.0,,,,,20.0,,,,,,
Kaliro,Gadumire_T/C,Gadumire,1066.3,67.0,1.0,20.0,,,,,160.0,,,,,,
Kaliro,Bukere,Bupyana,1032.1,35.0,1.5,30.0,,,,,400.0,,,,,,
Kaliro,Bubalala,Butambala,1027.1,51.0,0.5,60.0,,,,,400.0,,,,,,
Kaliro,Bubalala,Butambala,1052.8,59.0,2.0,120.0,,,,,100.0,,,,,,
Kaliro,Buseru,Butambala,1021.3,60.0,0.25,120.0,,,,,400.0,,,,,,
Kaliro,Nakawa,Butambala,1056.9,27.0,,120.0,,,,,400.0,,,,,,
Kaliro,Busege,Panyolo,1035.2,41.0,4.0,120.0,,,,,140.0,,,,,20.0,
Kaliro,Bukere,Bupyana,1033.6,46.0,4.0,60.0,,,,,,,,,,,
Kaliro,Bukere,Bupyana,1016.2,57.0,,60.0,,,,,,,,,,,
Kaliro,Buvundya,Bupyana,1020.0,65.0,,2.0,,,5.0,,400.0,,,,,,
Kaliro,Busiro_Cenral,Panyolo,1035.7,50.0,1.25,20.0,,,,,,,,,,6.0,
Kaliro,Nyolo,Panyolo,1036.2,26.0,0.3,37.0,27.0,,60.0,,78.0,,,39.0,,5.0,
Kaliro,Buvundya,Bupyana,1034.1,28.0,0.3,1.0,,,,,,,,,,,
Kaliro,Buvundya,Bupyana,1023.9,45.0,0.75,60.0,,,,,,,,,,,
Kaliro,Gadumire_T/C,Gadumire,1058.9,46.0,0.5,30.0,,,,,180.0,,,,,,
Kaliro,Butambala,Butambala,1020.0,30.0,0.0,30.0,,,,,1000.0,,,,,,
Kaliro,Buvundya,Bupyana,1050.8,56.0,1.0,60.0,,,,,,,,,,,
Kaliro,Busiro_Tabina,Panyolo,1032.0,57.0,2.0,120.0,,,,,10.0,,,,,,
Kaliro,Nansohera_B,Bupyana,1040.0,57.0,,60.0,,,,,60.0,,,,,,
Kaliro,Butwoli,Isalo,1039.7,32.0,0.0,30.0,,,,,1000.0,,,,,,
Kaliro,Bunabiro,Gadumire,1071.2,32.0,0.25,120.0,,,12.0,,60.0,,,,,0.0,
Kaliro,Nakisenyi,Panyolo,1034.5,49.0,2.5,60.0,,,,,,,,,,,
Kaliro,Isaalo,Isalo,1028.1,89.0,0.25,40.0,,,,,1000.0,,,,,,
Kaliro,Bunabiro,Gadumire,1039.2,32.0,2.0,60.0,,,,,600.0,,,,,12.0,
Kaliro,Busiro,Panyolo,1057.9,50.0,0.0,120.0,,,,,,,,,,,
Kaliro,Kyamba,Bupyana,1044.4,110.0,1.8,60.0,,,,,1000.0,,,,,,
Kaliro,Buvundya,Bupyana,1029.8,82.0,0.0,120.0,,,,,1000.0,,,,,,
Kaliro,Bukere,Bupyana,1016.2,62.0,1.0,15.0,,,,,1000.0,,,,,,
Kaliro,Butambala,Butambala,1037.4,30.0,0.9,20.0,,,,,1000.0,,,,,,
Kaliro,Buseru,Butambala,1026.7,26.0,0.5,60.0,,,,,1000.0,,,,,,
Kaliro,Nansohera_B,Bupyana,1054.4,40.0,,120.0,,,,,,,,,,,
Kaliro,Namukoko,Bupyana,1050.3,60.0,,8.0,,,,,,,,,,,
Kaliro,Kiranga_B,Bupyana,1016.0,27.0,1.8,120.0,,,,,1000.0,,,,,,
Kaliro,Kiranga_B,Bupyana,1039.0,80.0,1.0,60.0,,,,,,,,,,,
Kaliro,Buseru,Butambala,1026.8,28.0,1.5,60.0,,,,,,,,,,,
Kaliro,Budongo,Butambala,1021.6,57.0,0.75,60.0,,,,,200.0,,,,,,
Kaliro,Bwisanga_Isalo,Isalo,1024.7,20.0,0.9,80.0,,,,,200.0,,,,,,
Kaliro,Wamusuta,Gadumire,1067.4,29.0,2.0,15.0,,,,,140.0,,,,,,
Kaliro,Bususwa,Gadumire,1059.2,30.0,,60.0,,,,,60.0,,,,,,
Kaliro,Buseta,Isalo,1040.1,21.0,,15.0,,,,,300.0,,,,,5.0,
Kaliro,Buvundya,Bupyana,1031.1,42.0,0.0,60.0,,,,,300.0,,,,,5.0,
Kaliro,Busiro,Panyolo,1052.1,26.0,,6.0,,,,,100.0,,,,,,
Kaliro,Busiginyi,Isalo,1031.4,20.0,0.5,60.0,,,,,,,,,,,
Kaliro,Busiro,Panyolo,1037.6,22.0,,40.0,,,,,,,,,,,
Kaliro,Kiranga_B,Bupyana,1044.4,22.0,1.7,50.0,,,,,,,,,,,
Kaliro,Buvundya,Bupyana,1017.4,28.0,0.0,60.0,,,,,,,,,,,
Kaliro,Bukere,Bupyana,1042.0,81.0,0.5,60.0,,,,,,,,,,,
Kaliro,Bususwa,Gadumire,1067.0,67.0,1.5,46.0,75.0,,,,200.0,64.0,,,,20.0,40.0
Kaliro,Nakawa,Butambala,1028.6,21.0,0.25,10.0,,,,,,,,,,,
Kaliro,Buseta,Isalo,1033.8,50.0,1.0,30.0,,,,,300.0,,,,,5.0,
Kaliro,Buseru,Butambala,1019.0,71.0,0.25,130.0,,,,,1000.0,,,,,,
Kaliro,Nabweyo,Gadumire,1047.9,24.0,1.5,10.0,,,,,,,,,,15.0,
Kaliro,Butambala,Butambala,1034.5,50.0,,10.0,,,,,,,,,,,
Kaliro,Buvundya,Bupyana,1040.4,33.0,0.25,30.0,,,,,,,,,,,
Kaliro,Busege,Panyolo,1021.4,36.0,2.0,70.0,,,,,,,,,,,
Kaliro,Busiro_Cenral,Panyolo,1054.4,44.0,0.75,120.0,60.0,,,,600.0,,,,,16.0,
Kaliro,Nakawa,Butambala,1028.9,69.0,3.5,60.0,,,,,,,,,,,
Kaliro,Kyamba,Bupyana,1043.3,33.0,0.8,32.0,,,,,200.0,115.0,,,,,200.0
Kaliro,Ruhunga,Isalo,1048.3,20.0,,180.0,,,,,200.0,115.0,,,,,200.0
Kaliro,Wamusuta,Gadumire,1044.8,60.0,1.0,15.0,,,,,,,,,,,
Kaliro,Butambala,Butambala,1033.8,26.0,3.0,30.0,,,,,300.0,,,,,5.0,
Kaliro,Ireehe,Butambala,1043.5,62.0,2.8,120.0,,,,,,,,,,,
Kaliro,Bukere,Bupyana,1006.0,48.0,0.5,120.0,,,,,,,,,,2.0,
Kaliro,Iguliryo,Panyolo,1022.1,29.0,0.5,60.0,,,,,60.0,,,,,,
Kaliro,Kyamba,Bupyana,1040.1,26.0,1.25,120.0,,,,,,,,,,,
Kaliro,Nyolo,Panyolo,1036.2,32.0,0.7,49.0,43.5,,40.0,,100.0,,,35.0,,30.0,
Kaliro,Nakisenyi,Panyolo,1002.3,45.0,2.3,120.0,,,,,,,,,,,
Kaliro,Iguliryo,Panyolo,1028.0,58.0,2.0,140.0,,,,,120.0,,,,,1.0,
Kaliro,Butambala,Butambala,1024.4,50.0,0.25,160.0,,,,,,,,,,,
Kaliro,Bugonya,Gadumire,1072.0,65.0,1.5,120.0,,,21.0,,200.0,,,,,3.0,
Kaliro,Butambala,Butambala,1032.4,60.0,0.25,10.0,,,,,,,,,,,
Kaliro,Busiro,Panyolo,1040.1,70.0,0.0,120.0,,,,,,,,,,,
Kaliro,Busege,Panyolo,1036.2,19.0,,60.0,,,,,,,,,,,
Kaliro,Namukoko,Bupyana,1052.8,31.0,,25.0,,,,,,,,,,,
Kaliro,Nakisenyi,Panyolo,1020.0,79.0,4.0,60.0,,,,,1000.0,,,,,100.0,
Kaliro,Bukere,Bupyana,1007.7,28.0,0.5,8.0,,,,,,,,,,,28.0
Kaliro,Busiro_Cenral,Panyolo,1055.2,50.0,5.0,20.0,,,,,,,,,,150.0,
Kaliro,Bwisanga_Isalo,Isalo,1018.1,21.0,,60.0,,,,,,,,,,,
Kaliro,Busiro,Panyolo,1048.0,50.0,4.0,180.0,,,,,100.0,128.0,,,,50.0,
Kaliro,Bunabiro,Gadumire,1071.9,33.0,3.5,60.0,,,10.0,,600.0,,,,,6.0,
Kaliro,Nansohera_B,Bupyana,1040.9,75.0,0.0,40.0,,,5.0,,400.0,,,,,,
Kaliro,Nyolo,Panyolo,1021.3,51.0,1.7,80.0,,,,,,,,,,,
Kaliro,Nansohera_A,Bupyana,1046.3,80.0,0.0,20.0,,,13.0,,160.0,,,4.0,,0.0,
Kaliro,Butwoli,Isalo,1056.6,38.0,,20.0,,,,,,,,,,,
Kaliro,Ireehe,Butambala,1024.1,23.0,0.5,10.0,,,,,200.0,,,,,,
Kaliro,Buseru,Butambala,1033.6,70.0,,90.0,,,,,,,,,,4.0,
Kaliro,Bususwa,Gadumire,1025.4,38.0,1.0,120.0,,,,,200.0,,,,,,
Kaliro,Buseru,Butambala,1053.0,24.0,,60.0,,,,,,,,,,,
Kaliro,Kiranga_A,Bupyana,1035.4,25.0,0.0,30.0,,,,,120.0,,,,,,
Kaliro,Kiranga_B,Bupyana,1053.3,23.0,0.8,70.0,,,,,200.0,,,,,,
Kaliro,Bukere,Bupyana,1023.7,35.0,2.7,240.0,,,,,100.0,,,5.0,,30.0,
Kaliro,Namukoko,Bupyana,1043.1,70.0,0.75,15.0,,,,,100.0,,,5.0,,30.0,
Kaliro,Nyolo,Panyolo,1054.4,20.0,0.3,10.0,,,,,,,,,,,
Kaliro,Kiranga_B,Bupyana,1043.1,36.0,1.5,30.0,,,,,,,,,,,
Kaliro,Bukere,Bupyana,1027.8,42.0,2.0,90.0,,,,,1000.0,,,,,,
Kaliro,Buseta,Isalo,1042.4,23.0,0.0,20.0,,,,,,,,,,2.0,
Kaliro,Namukoko,Bupyana,1039.9,31.0,1.0,20.0,,,,,,,,,,,
Kaliro,Bubalala,Butambala,1012.4,61.0,1.5,30.0,,,,,,,,,,,
Kaliro,Nakisenyi,Panyolo,1033.8,37.0,0.5,240.0,,,,,600.0,,,,,10.0,
Kaliro,Bunabiro,Gadumire,1059.9,40.0,2.4,180.0,,,,,80.0,,,,,,
Kaliro,Busiro,Panyolo,1046.4,28.0,2.0,15.0,,,,,152.0,,,,,,
Kaliro,Busiginyi,Isalo,1048.1,38.0,0.0,20.0,,,,,100.0,,,5.0,,30.0,
Kaliro,Bwisanga_Isalo,Isalo,1018.9,25.0,1.8,30.0,,,,,,,,,,2.0,
Kaliro,Bugonya,Gadumire,1054.8,75.0,2.0,10.0,,,,,40.0,,,,,40.0,
Kaliro,Ruhunga,Isalo,1028.6,40.0,0.75,30.0,,,,,,,,,,,
Kaliro,Buseru,Butambala,1020.5,40.0,0.3,190.0,,,6.0,,200.0,,,,,20.0,
Kaliro,Nansohera_A,Bupyana,1033.5,74.0,0.5,40.0,,,4.0,,40.0,,,,,20.0,
Kaliro,Busiro,Panyolo,1042.4,35.0,0.5,240.0,,,3.0,,200.0,,,3.0,,,
Kaliro,Kiranga_B,Bupyana,1047.2,77.0,0.2,40.0,,,,,100.0,,,5.0,,30.0,
Kaliro,Busege,Panyolo,1028.5,35.0,5.0,40.0,,,,,152.0,,,,,15.0,
Kaliro,Buseta,Isalo,1037.5,42.0,0.8,60.0,,,,,100.0,,,,,,
Kaliro,Budongo,Butambala,1038.8,41.0,0.0,70.0,,,,,100.0,,,,,,
Kaliro,Buseru,Butambala,1031.8,64.0,4.0,30.0,,,5.0,,30.0,,,,,,
Kaliro,Wamusuta,Gadumire,1023.7,28.0,,1.0,,,,,100.0,,,,,,
Kaliro,Budongo,Butambala,1027.8,63.0,0.3,70.0,,,,,,,,,,,
Kaliro,Bubalala,Butambala,1028.0,48.0,,60.0,,,,,200.0,,,,,,
Kaliro,Iguliryo,Panyolo,1036.2,50.0,4.0,60.0,,,15.0,,800.0,,,,,,
Kaliro,Kiranga_A,Bupyana,1044.5,40.0,0.0,120.0,,,5.0,,30.0,,,,,,
Kaliro,Busiro_Cenral,Panyolo,1048.1,15.0,,10.0,,,,,,,,,,,
Kaliro,Busege,Panyolo,1017.2,31.0,1.0,45.0,,,,,800.0,,,,,,
Kaliro,Busiro_Cenral,Panyolo,1046.3,46.0,0.5,60.0,,,,,,,,,,,
Kaliro,Budongo,Butambala,1033.0,30.0,,30.0,35.0,,,,300.0,300.0,,,,30.0,
Kaliro,Buvundya,Bupyana,1000.1,23.0,,120.0,,,,,,,,,,,
Kaliro,Busiro_Cenral,Panyolo,1044.7,60.0,2.7,90.0,31.0,,,,60.0,,,,5.0,,
Kaliro,Bususwa,Gadumire,1095.5,67.0,2.5,120.0,,,46.0,,150.0,,,68.0,,8.0,
Kaliro,Isaalo,Isalo,968.9,94.0,0.75,20.0,,,,,200.0,,,,,,
Kaliro,Buvundya,Bupyana,1049.4,47.0,1.0,60.0,,,,,200.0,,,,,,
Kaliro,Buseru,Butambala,1029.7,23.0,0.75,25.0,,,,,600.0,,,,,,
Kaliro,Buseta,Isalo,1030.7,23.0,0.8,20.0,,,,,80.0,,,,,0.0,
Kaliro,Buseru,Butambala,1029.9,24.0,,120.0,,,,,1000.0,,,,,,
Kaliro,Butwoli,Isalo,1033.6,19.0,0.25,120.0,,,,,,,,,,,35.0
Kaliro,Ruhunga,Isalo,1026.5,33.0,,60.0,,,,,100.0,,,5.0,,30.0,
Kaliro,Bugada_Gadumire,Gadumire,1042.6,21.0,0.5,58.0,,,,,100.0,,,,,,
Kaliro,Bukere,Bupyana,1018.0,50.0,0.5,60.0,,,,,,,,,,,
Kaliro,Buseta,Isalo,1050.7,21.0,0.3,30.0,,,,,,,,,,,
Kaliro,Bukere,Bupyana,1046.9,48.0,0.0,80.0,,,,,,,,,,,
Kaliro,Butwoli,Isalo,1020.9,27.0,0.5,60.0,,,,,,,,,,,
Kaliro,Nansohera_A,Bupyana,1031.4,58.0,2.5,120.0,,,,,,,,,,,
Kaliro,Butwoli,Isalo,1032.1,45.0,0.75,60.0,,,,,,,,,,,
Kaliro,Nansohera_A,Bupyana,1035.5,35.0,1.0,10.0,,,,,,,,,,,
Kaliro,Buseru,Butambala,1027.7,45.0,,60.0,,,,,500.0,,,,,10.0,180.0
Kaliro,Nansohera_A,Bupyana,1037.1,47.0,0.5,30.0,,,,,200.0,,,,,,
Kaliro,Iguliryo,Panyolo,1027.0,30.0,1.0,60.0,,,,,200.0,,,,,,
Kaliro,Bwisanga_Isalo,Isalo,1031.7,77.0,,20.0,75.0,,,,80.0,,,2.0,,25.0,
Kaliro,Nansohera_B,Bupyana,1031.8,39.0,0.5,60.0,,,,,100.0,,,5.0,,30.0,
Kaliro,Nabweyo,Gadumire,1037.2,35.0,1.0,60.0,,,,,400.0,,,,,,
Kaliro,Nansohera_A,Bupyana,1030.3,70.0,1.0,60.0,,,,,400.0,,,,,20.0,
Kaliro,Ireehe,Butambala,1029.9,30.0,0.5,60.0,,,,,400.0,,,,,20.0,
Kaliro,Nansohera_B,Bupyana,1051.6,51.0,0.0,140.0,35.0,,,,300.0,300.0,,,,30.0,
Kaliro,Butambala,Butambala,1035.8,42.0,1.0,40.0,,,2.0,,100.0,,,,,,
Kaliro,Buseru,Butambala,1025.6,21.0,0.3,15.0,,,,,,,,,,,
Kaliro,Kyamba,Bupyana,1044.4,79.0,0.9,80.0,,,2.0,,100.0,,,,,,
Kaliro,Iguliryo,Panyolo,1033.3,31.0,1.5,20.0,,,,,200.0,,,,,,
Kaliro,Lake_Nakuwa,Panyolo,1042.5,23.0,0.8,60.0,40.0,,,,,,,,,60.0,
Kaliro,Bugada_Gadumire,Gadumire,982.0,17.0,0.5,60.0,,,,,60.0,,,,,,
Kaliro,Butwoli,Isalo,1021.9,37.0,2.75,30.0,,,,,500.0,,,,,10.0,300.0
Kaliro,Bwisanga_Isalo,Isalo,1071.8,76.0,0.4,30.0,,,,,600.0,,,,,,
Kaliro,Butambala,Butambala,1037.6,21.0,0.0,60.0,,,,,600.0,,,,,,
Kaliro,Ruhunga,Isalo,1056.5,59.0,,60.0,,,,,600.0,,,,,,
Kaliro,Ruhunga,Isalo,1025.9,49.0,1.5,30.0,,,,,600.0,,,,,,
Kaliro,Buvundya,Bupyana,1040.4,30.0,0.25,3.0,,,,,200.0,,,,,,
Kaliro,Nansohera_A,Bupyana,1037.1,37.0,1.0,15.0,,,,,,,,,,,
Kaliro,Butwoli,Isalo,1016.5,30.0,0.75,10.0,,,,,1000.0,,,,,,
Kaliro,Kiranga_B,Bupyana,1024.7,84.0,1.5,30.0,,,,,,,,,,2.0,
Kaliro,Buseru,Butambala,1013.9,33.0,0.5,50.0,,,6.0,,200.0,,,,,20.0,
Kaliro,Bugada_Gadumire,Gadumire,1041.9,48.0,0.25,60.0,,,,,140.0,,,,,,
Kaliro,Kyamba,Bupyana,1041.1,40.0,1.5,120.0,,,,,,,,,,,
Kaliro,Kyamba,Bupyana,1039.2,33.0,1.0,15.0,,,6.0,,200.0,,,,,20.0,
Kaliro,Namukoko,Bupyana,1049.1,59.0,1.0,60.0,,,4.0,,40.0,,,,,20.0,
Kaliro,Busiro_Tabina,Panyolo,1031.6,59.0,1.8,60.0,,,,,240.0,,,,,,
Kaliro,Nyolo,Panyolo,1079.2,32.0,0.8,45.0,49.0,,65.0,80.0,100.0,,,110.0,,2.0,
Kaliro,Isaalo,Isalo,1026.7,27.0,1.0,60.0,,,,,200.0,,,,,,
Kaliro,Gadumire_T/C,Gadumire,1046.5,33.0,0.0,3.0,,,,,200.0,,,,,,
Kaliro,Nyolo,Panyolo,1054.4,70.0,0.5,0.3,,,,,70.0,,,,,15.0,
Kaliro,Buvundya,Bupyana,1031.3,35.0,0.0,60.0,,,,,400.0,,,,,20.0,
Kaliro,Buseta,Isalo,1021.5,34.0,0.25,30.0,,,,,400.0,,,,,20.0,
Kaliro,Bukere,Bupyana,1016.2,40.0,1.0,30.0,,,,,400.0,,,,,20.0,
Kaliro,Ruhunga,Isalo,1044.4,24.0,0.0,60.0,,,,,400.0,,,,,20.0,
Kaliro,Isaalo,Isalo,1031.0,41.0,0.5,40.0,,,,,,,,,,,75.0
Kaliro,Buseta,Isalo,1028.5,30.0,0.9,30.0,,,,,,,,,,,
Kaliro,Buseta,Isalo,1040.4,34.0,0.0,5.0,,,,,,,,,,10.0,
Kaliro,Budongo,Butambala,1027.9,30.0,0.4,30.0,,,,,200.0,40.0,,5.0,,50.0,
Kaliro,Budongo,Butambala,1041.6,38.0,4.0,30.0,,,,,,,,,,,45.0
Kaliro,Nabweyo,Gadumire,0.0,51.0,5.0,120.0,,,,,70.0,,,,,50.0,
Kaliro,Wamusuta,Gadumire,1055.3,33.0,2.0,10.0,,,54.0,,200.0,,,,,,
Kaliro,Gadumire_T/C,Gadumire,1042.0,51.0,2.0,10.0,,,,,240.0,,,,,,
Kaliro,Nansohera_A,Bupyana,1036.0,45.0,0.0,60.0,,,,,,,,,,,
Kaliro,Busiro_Cenral,Panyolo,1034.4,40.0,1.5,120.0,,,,90.0,500.0,80.0,,,,20.0,
Kaliro,Butambala,Butambala,1031.6,30.0,,30.0,,,6.0,,200.0,,,,,20.0,
Kaliro,Lake_Nakuwa,Panyolo,1033.4,62.0,0.5,120.0,,,,,100.0,,,,,,
Kaliro,Nyolo,Panyolo,1049.5,57.0,0.3,10.0,,,,,10.0,,,,,,
Kaliro,Budongo,Butambala,1033.0,23.0,0.25,5.0,,,,,,,,,,10.0,
Kaliro,Buseru,Butambala,1024.1,55.0,1.0,60.0,,,2.0,,100.0,,,,,,
Kaliro,Bunabiro,Gadumire,1055.2,28.0,,90.0,,,,,400.0,84.0,,,,,
Kaliro,Ireehe,Butambala,1038.1,25.0,0.5,30.0,,,,,1000.0,,,,,,
Kaliro,Busiginyi,Isalo,1025.7,62.0,1.5,60.0,,,,,,,,,,,60.0
Kaliro,Bubalala,Butambala,1021.7,31.0,,30.0,,,,,1000.0,,,,,,
Kaliro,Ireehe,Butambala,1036.2,22.0,0.8,60.0,,,,,100.0,,,4.0,,30.0,
Kaliro,Nansohera_B,Bupyana,1048.5,50.0,2.0,60.0,,,6.0,,200.0,,,,,20.0,
Kaliro,Bugada_Gadumire,Gadumire,1052.2,22.0,0.25,60.0,,,,,100.0,,,,,,
Kaliro,Nyolo,Panyolo,1036.3,40.0,1.0,60.0,,,,,200.0,,,,,,
Kaliro,Nabweyo,Gadumire,1032.8,27.0,1.0,180.0,,,,,200.0,,,,,,
Kaliro,Busiro_Tabina,Panyolo,1052.3,53.0,,30.0,,,,,86.0,,,,,,
Kaliro,Nabweyo,Gadumire,1071.4,24.0,,4.0,,,,,2000.0,,,,,15.0,
Kaliro,Bunabiro,Gadumire,1053.7,33.0,1.0,90.0,95.0,,,,1000.0,,,125.0,,8.0,
Kaliro,Wamusuta,Gadumire,1055.0,68.0,2.0,30.0,,,28.0,,160.0,,,,,,
Kaliro,Gadumire_T/C,Gadumire,1062.9,31.0,3.0,120.0,,,,,700.0,,,,,,
Kaliro,Butambala,Butambala,1031.2,30.0,0.0,20.0,,,,,1000.0,,,,,,
Kaliro,Busiro_Tabina,Panyolo,1053.6,53.0,3.0,30.0,,,,,240.0,,,,,,
Kaliro,Bugada_Gadumire,Gadumire,1039.8,83.0,0.5,50.0,,,,,,,,,,,
Kaliro,Kiranga_A,Bupyana,1035.4,58.0,1.0,6.0,,,,,100.0,,,5.0,,30.0,
Kaliro,Butwoli,Isalo,1039.7,19.0,,30.0,,,,,,,,,,,
Kaliro,Isaalo,Isalo,1029.6,20.0,,30.0,,,,,100.0,,,4.0,,30.0,
Kaliro,Butwoli,Isalo,1039.1,26.0,,180.0,,,,,,,,,,10.0,
Kaliro,Bukere,Bupyana,1019.7,68.0,0.5,60.0,,,,,,,,,,4.0,
Kaliro,Iguliryo,Panyolo,1033.5,55.0,2.0,120.0,,,,,,,,,,,
Kaliro,Nakawa,Butambala,1028.2,36.0,0.5,15.0,,,,,400.0,,,,,,
Kaliro,Buvundya,Bupyana,1022.9,52.0,1.0,2.0,,,,,100.0,,,4.0,,30.0,
Kaliro,Bunabiro,Gadumire,1030.4,68.0,3.0,60.0,,,,,400.0,,,,,,
Kaliro,Buvundya,Bupyana,1040.4,60.0,0.75,6.0,,,,,3000.0,,,,,,
Kaliro,Wamusuta,Gadumire,1064.2,21.0,4.0,60.0,,,,,120.0,,,,,20.0,
Kaliro,Nansohera_A,Bupyana,1051.3,83.0,0.5,60.0,,,,,200.0,40.0,,5.0,,50.0,
Kaliro,Kiranga_B,Bupyana,1024.6,85.0,0.5,30.0,55.0,,,,400.0,,,,,,
Kaliro,Bugada_Gadumire,Gadumire,1063.3,42.0,0.5,2.0,,,,,,,,,,,
Kaliro,Buseta,Isalo,1023.6,23.0,0.0,10.0,,,,,,,,,,,
Kaliro,Bukere,Bupyana,1024.3,20.0,,30.0,55.0,,,,400.0,,,,,,
Kaliro,Butambala,Butambala,1038.4,85.0,0.25,60.0,,,21.0,,200.0,,,,,3.0,
Kaliro,Bugada_Gadumire,Gadumire,1061.0,51.0,1.5,2.0,,,8.0,,60.0,,,,,,
Kaliro,Kiranga_A,Bupyana,1035.4,85.0,0.0,20.0,,,13.0,,160.0,,,4.0,,0.0,
Kaliro,Buseru,Butambala,1026.0,35.0,0.25,120.0,55.0,,,,400.0,,,,,,
Kaliro,Ireehe,Butambala,1028.0,40.0,0.4,90.0,55.0,,,,400.0,,,,,,
Kaliro,Butwoli,Isalo,1053.1,40.0,0.75,60.0,,,,,,,,,,,
