pre_village,pre_parish,pre_district,GPS-Altitude,hhh_age,Time_to_collect_Water_for_Household_use_Minutes,Land_size_agriculture,Beans_total_yield,Irish_potatoes_total_yield,Cassava_total_yield,Sorghum_total_yield,Maize_total_yield,Millet_total_yield,Onions_total_yield,Sweet_potatoes_total_yield,Ground_Nuts_total_yield,Food_banana_total_yield,Coffee_total_yield,pre_cluster,Agriculture Value (USD)
Nyamabare,,Kanungu,1350.0,46.0,2.0,1.2,87.0,,,,,,,,,80.0,14.0,KAYO-KARANGARA,154.05405405405406
Nyamabare,,Kanungu,1350.0,46.0,2.0,1.2,87.0,,,,,,,,,80.0,14.0,KAYO-KARANGARA,412.43243243243245
Nyamabare,,Kanungu,1350.0,46.0,2.0,1.2,87.0,,,,,,,,,80.0,14.0,KAYO-KARANGARA,241.0810810810811
Nyamabare,,Kanungu,1350.0,46.0,2.0,1.2,87.0,,,,,,,,,80.0,14.0,KAYO-KARANGARA,300.0
Nyamabare,,Kanungu,1350.0,46.0,2.0,1.2,87.0,,,,,,,,,80.0,14.0,KAYO-KARANGARA,448.3783783783784
Nyamabare,,Kanungu,1350.0,46.0,2.0,1.2,87.0,,,,,,,,,80.0,14.0,KAYO-KARANGARA,584.0540540540541
Nyamabare,,Kanungu,1350.0,46.0,2.0,1.2,87.0,,,,,,,,,80.0,14.0,KAYO-KARANGARA,593.7837837837837
Nyamabare,,Kanungu,1350.0,46.0,2.0,1.2,87.0,,,,,,,,,80.0,14.0,KAYO-KARANGARA,720.2702702702703
Nyamabare,,Kanungu,1350.0,46.0,2.0,1.2,87.0,,,,,,,,,80.0,14.0,KAYO-KARANGARA,323.3783783783784
Nyamabare,,Kanungu,1350.0,46.0,2.0,1.2,87.0,,,,,,,,,80.0,14.0,KAYO-KARANGARA,865.9459459459459
Nyamabare,,Kanungu,1350.0,46.0,2.0,1.2,87.0,,,,,,,,,80.0,14.0,KAYO-KARANGARA,810.8108108108108
Nyamabare,,Kanungu,1350.0,46.0,2.0,1.2,87.0,,,,,,,,,80.0,14.0,KAYO-KARANGARA,859.4594594594595
Nyamabare,,Kanungu,1350.0,46.0,2.0,1.2,87.0,,,,,,,,,80.0,14.0,KAYO-KARANGARA,385.94594594594594
Nyamabare,,Kanungu,1350.0,46.0,2.0,1.2,87.0,,,,,,,,,80.0,14.0,KAYO-KARANGARA,1270.2702702702702
Nyamabare,,Kanungu,1350.0,46.0,2.0,1.2,87.0,,,,,,,,,80.0,14.0,KAYO-KARANGARA,1155.6756756756756
Nyamabare,,Kanungu,1350.0,46.0,2.0,1.2,87.0,,,,,,,,,80.0,14.0,KAYO-KARANGARA,1502.7027027027027
Nyamabare,,Kanungu,1350.0,46.0,2.0,1.2,87.0,,,,,,,,,80.0,14.0,KAYO-KARANGARA,479.86486486486484
Nyamabare,,Kanungu,1350.0,46.0,2.0,1.2,87.0,,,,,,,,,80.0,14.0,KAYO-KARANGARA,1360.8108108108108
Nyamabare,,Kanungu,1350.0,46.0,2.0,1.2,87.0,,,,,,,,,80.0,14.0,KAYO-KARANGARA,650.2702702702703
Nyamabare,,Kanungu,1386.0,26.0,20.0,0.5,93.0,,,,,,,14.0,,160.0,,KAYO-KARANGARA,331.35135135135135
Nyamabare,,Kanungu,1386.0,26.0,20.0,0.5,93.0,,,,,,,14.0,,160.0,,KAYO-KARANGARA,337.8378378378378
Nyamabare,,Kanungu,1386.0,26.0,20.0,0.5,93.0,,,,,,,14.0,,160.0,,KAYO-KARANGARA,351.35135135135135
Nyamabare,,Kanungu,1386.0,26.0,20.0,0.5,93.0,,,,,,,14.0,,160.0,,KAYO-KARANGARA,295.0
Nyamabare,,Kanungu,1386.0,26.0,20.0,0.5,93.0,,,,,,,14.0,,160.0,,KAYO-KARANGARA,355.4054054054054
Nyamabare,,Kanungu,1386.0,26.0,20.0,0.5,93.0,,,,,,,14.0,,160.0,,KAYO-KARANGARA,672.7027027027027
Nyamabare,,Kanungu,1386.0,26.0,20.0,0.5,93.0,,,,,,,14.0,,160.0,,KAYO-KARANGARA,292.1621621621622
Nyamabare,,Kanungu,1386.0,26.0,20.0,0.5,93.0,,,,,,,14.0,,160.0,,KAYO-KARANGARA,559.4594594594595
Nyamabare,,Kanungu,1386.0,26.0,20.0,0.5,93.0,,,,,,,14.0,,160.0,,KAYO-KARANGARA,365.81081081081084
Nyamabare,,Kanungu,1386.0,26.0,20.0,0.5,93.0,,,,,,,14.0,,160.0,,KAYO-KARANGARA,393.2432432432432
Nyamabare,,Kanungu,1386.0,26.0,20.0,0.5,93.0,,,,,,,14.0,,160.0,,KAYO-KARANGARA,602.972972972973
Nyamabare,,Kanungu,1386.0,26.0,20.0,0.5,93.0,,,,,,,14.0,,160.0,,KAYO-KARANGARA,480.81081081081084
Nyamabare,,Kanungu,1386.0,26.0,20.0,0.5,93.0,,,,,,,14.0,,160.0,,KAYO-KARANGARA,739.1891891891892
Nyamabare,,Kanungu,1386.0,26.0,20.0,0.5,93.0,,,,,,,14.0,,160.0,,KAYO-KARANGARA,362.2972972972973
Nyamabare,,Kanungu,1386.0,26.0,20.0,0.5,93.0,,,,,,,14.0,,160.0,,KAYO-KARANGARA,240.54054054054055
Nyamabare,,Kanungu,1386.0,26.0,20.0,0.5,93.0,,,,,,,14.0,,160.0,,KAYO-KARANGARA,770.2702702702703
Nyamabare,,Kanungu,1386.0,26.0,20.0,0.5,93.0,,,,,,,14.0,,160.0,,KAYO-KARANGARA,1533.2432432432433
Nyamabare,,Kanungu,1386.0,26.0,20.0,0.5,93.0,,,,,,,14.0,,160.0,,KAYO-KARANGARA,1850.5405405405406
Nyamabare,,Kanungu,1386.0,26.0,20.0,0.5,93.0,,,,,,,14.0,,160.0,,KAYO-KARANGARA,2350.0
Nyamabare,,Kanungu,1386.0,26.0,20.0,0.5,93.0,,,,,,,14.0,,160.0,,KAYO-KARANGARA,2638.108108108108
Nyamabare,,Kanungu,1386.0,26.0,20.0,0.5,93.0,,,,,,,14.0,,160.0,,KAYO-KARANGARA,663.5135135135135
Nyamabare,,Kanungu,1386.0,26.0,20.0,0.5,93.0,,,,,,,14.0,,160.0,,KAYO-KARANGARA,2824.864864864865
Nyamabare,,Kanungu,1386.0,26.0,20.0,0.5,93.0,,,,,,,14.0,,160.0,,KAYO-KARANGARA,207.2972972972973
Nyamabare,,Kanungu,1386.0,26.0,20.0,0.5,93.0,,,,,,,14.0,,160.0,,KAYO-KARANGARA,113.78378378378379
Nyamabare,,Kanungu,1386.0,26.0,20.0,0.5,93.0,,,,,,,14.0,,160.0,,KAYO-KARANGARA,137.56756756756758
Nyamabare,,Kanungu,1386.0,26.0,20.0,0.5,93.0,,,,,,,14.0,,160.0,,KAYO-KARANGARA,360.81081081081084
Nyamabare,,Kanungu,1386.0,26.0,20.0,0.5,93.0,,,,,,,14.0,,160.0,,KAYO-KARANGARA,132.43243243243242
Nyamabare,,Kanungu,1386.0,26.0,20.0,0.5,93.0,,,,,,,14.0,,160.0,,KAYO-KARANGARA,154.05405405405406
Nyamabare,,Kanungu,1386.0,26.0,20.0,0.5,93.0,,,,,,,14.0,,160.0,,KAYO-KARANGARA,412.43243243243245
Nyamabare,,Kanungu,1386.0,26.0,20.0,0.5,93.0,,,,,,,14.0,,160.0,,KAYO-KARANGARA,241.0810810810811
Nyamabare,,Kanungu,1386.0,26.0,20.0,0.5,93.0,,,,,,,14.0,,160.0,,KAYO-KARANGARA,300.0
Nyamabare,,Kanungu,1386.0,26.0,20.0,0.5,93.0,,,,,,,14.0,,160.0,,KAYO-KARANGARA,448.3783783783784
Nyamabare,,Kanungu,1386.0,26.0,20.0,0.5,93.0,,,,,,,14.0,,160.0,,KAYO-KARANGARA,584.0540540540541
Nyamabare,,Kanungu,1386.0,26.0,20.0,0.5,93.0,,,,,,,14.0,,160.0,,KAYO-KARANGARA,593.7837837837837
Nyamabare,,Kanungu,1386.0,26.0,20.0,0.5,93.0,,,,,,,14.0,,160.0,,KAYO-KARANGARA,720.2702702702703
Nyamabare,,Kanungu,1386.0,26.0,20.0,0.5,93.0,,,,,,,14.0,,160.0,,KAYO-KARANGARA,323.3783783783784
Nyamabare,,Kanungu,1386.0,26.0,20.0,0.5,93.0,,,,,,,14.0,,160.0,,KAYO-KARANGARA,865.9459459459459
Nyamabare,,Kanungu,1386.0,26.0,20.0,0.5,93.0,,,,,,,14.0,,160.0,,KAYO-KARANGARA,810.8108108108108
Nyamabare,,Kanungu,1386.0,26.0,20.0,0.5,93.0,,,,,,,14.0,,160.0,,KAYO-KARANGARA,859.4594594594595
Nyamabare,,Kanungu,1386.0,26.0,20.0,0.5,93.0,,,,,,,14.0,,160.0,,KAYO-KARANGARA,385.94594594594594
Nyamabare,,Kanungu,1386.0,26.0,20.0,0.5,93.0,,,,,,,14.0,,160.0,,KAYO-KARANGARA,1270.2702702702702
Nyamabare,,Kanungu,1386.0,26.0,20.0,0.5,93.0,,,,,,,14.0,,160.0,,KAYO-KARANGARA,1155.6756756756756
Nyamabare,,Kanungu,1386.0,26.0,20.0,0.5,93.0,,,,,,,14.0,,160.0,,KAYO-KARANGARA,1502.7027027027027
Nyamabare,,Kanungu,1386.0,26.0,20.0,0.5,93.0,,,,,,,14.0,,160.0,,KAYO-KARANGARA,479.86486486486484
Nyamabare,,Kanungu,1386.0,26.0,20.0,0.5,93.0,,,,,,,14.0,,160.0,,KAYO-KARANGARA,1360.8108108108108
Nyamabare,,Kanungu,1386.0,26.0,20.0,0.5,93.0,,,,,,,14.0,,160.0,,KAYO-KARANGARA,650.2702702702703
Nyamabare,,Kanungu,1397.0,36.0,10.0,0.5,165.0,,,,,,,,,120.0,30.0,KAYO-KARANGARA,331.35135135135135
Nyamabare,,Kanungu,1397.0,36.0,10.0,0.5,165.0,,,,,,,,,120.0,30.0,KAYO-KARANGARA,337.8378378378378
Nyamabare,,Kanungu,1397.0,36.0,10.0,0.5,165.0,,,,,,,,,120.0,30.0,KAYO-KARANGARA,351.35135135135135
Nyamabare,,Kanungu,1397.0,36.0,10.0,0.5,165.0,,,,,,,,,120.0,30.0,KAYO-KARANGARA,295.0
Nyamabare,,Kanungu,1397.0,36.0,10.0,0.5,165.0,,,,,,,,,120.0,30.0,KAYO-KARANGARA,355.4054054054054
Nyamabare,,Kanungu,1397.0,36.0,10.0,0.5,165.0,,,,,,,,,120.0,30.0,KAYO-KARANGARA,672.7027027027027
Nyamabare,,Kanungu,1397.0,36.0,10.0,0.5,165.0,,,,,,,,,120.0,30.0,KAYO-KARANGARA,292.1621621621622
Nyamabare,,Kanungu,1397.0,36.0,10.0,0.5,165.0,,,,,,,,,120.0,30.0,KAYO-KARANGARA,559.4594594594595
Nyamabare,,Kanungu,1397.0,36.0,10.0,0.5,165.0,,,,,,,,,120.0,30.0,KAYO-KARANGARA,365.81081081081084
Nyamabare,,Kanungu,1397.0,36.0,10.0,0.5,165.0,,,,,,,,,120.0,30.0,KAYO-KARANGARA,393.2432432432432
Nyamabare,,Kanungu,1397.0,36.0,10.0,0.5,165.0,,,,,,,,,120.0,30.0,KAYO-KARANGARA,602.972972972973
Nyamabare,,Kanungu,1397.0,36.0,10.0,0.5,165.0,,,,,,,,,120.0,30.0,KAYO-KARANGARA,480.81081081081084
Nyamabare,,Kanungu,1397.0,36.0,10.0,0.5,165.0,,,,,,,,,120.0,30.0,KAYO-KARANGARA,739.1891891891892
Nyamabare,,Kanungu,1397.0,36.0,10.0,0.5,165.0,,,,,,,,,120.0,30.0,KAYO-KARANGARA,362.2972972972973
Nyamabare,,Kanungu,1397.0,36.0,10.0,0.5,165.0,,,,,,,,,120.0,30.0,KAYO-KARANGARA,240.54054054054055
Nyamabare,,Kanungu,1397.0,36.0,10.0,0.5,165.0,,,,,,,,,120.0,30.0,KAYO-KARANGARA,770.2702702702703
Nyamabare,,Kanungu,1397.0,36.0,10.0,0.5,165.0,,,,,,,,,120.0,30.0,KAYO-KARANGARA,1533.2432432432433
Nyamabare,,Kanungu,1397.0,36.0,10.0,0.5,165.0,,,,,,,,,120.0,30.0,KAYO-KARANGARA,1850.5405405405406
Nyamabare,,Kanungu,1397.0,36.0,10.0,0.5,165.0,,,,,,,,,120.0,30.0,KAYO-KARANGARA,2350.0
Nyamabare,,Kanungu,1397.0,36.0,10.0,0.5,165.0,,,,,,,,,120.0,30.0,KAYO-KARANGARA,2638.108108108108
Nyamabare,,Kanungu,1397.0,36.0,10.0,0.5,165.0,,,,,,,,,120.0,30.0,KAYO-KARANGARA,663.5135135135135
Nyamabare,,Kanungu,1397.0,36.0,10.0,0.5,165.0,,,,,,,,,120.0,30.0,KAYO-KARANGARA,2824.864864864865
Nyamabare,,Kanungu,1397.0,36.0,10.0,0.5,165.0,,,,,,,,,120.0,30.0,KAYO-KARANGARA,207.2972972972973
Nyamabare,,Kanungu,1397.0,36.0,10.0,0.5,165.0,,,,,,,,,120.0,30.0,KAYO-KARANGARA,113.78378378378379
Nyamabare,,Kanungu,1397.0,36.0,10.0,0.5,165.0,,,,,,,,,120.0,30.0,KAYO-KARANGARA,137.56756756756758
Nyamabare,,Kanungu,1397.0,36.0,10.0,0.5,165.0,,,,,,,,,120.0,30.0,KAYO-KARANGARA,360.81081081081084
Nyamabare,,Kanungu,1397.0,36.0,10.0,0.5,165.0,,,,,,,,,120.0,30.0,KAYO-KARANGARA,132.43243243243242
Nyamabare,,Kanungu,1397.0,36.0,10.0,0.5,165.0,,,,,,,,,120.0,30.0,KAYO-KARANGARA,154.05405405405406
Nyamabare,,Kanungu,1397.0,36.0,10.0,0.5,165.0,,,,,,,,,120.0,30.0,KAYO-KARANGARA,412.43243243243245
Nyamabare,,Kanungu,1397.0,36.0,10.0,0.5,165.0,,,,,,,,,120.0,30.0,KAYO-KARANGARA,241.0810810810811
Nyamabare,,Kanungu,1397.0,36.0,10.0,0.5,165.0,,,,,,,,,120.0,30.0,KAYO-KARANGARA,300.0
Nyamabare,,Kanungu,1397.0,36.0,10.0,0.5,165.0,,,,,,,,,120.0,30.0,KAYO-KARANGARA,448.3783783783784
Nyamabare,,Kanungu,1397.0,36.0,10.0,0.5,165.0,,,,,,,,,120.0,30.0,KAYO-KARANGARA,584.0540540540541
Nyamabare,,Kanungu,1397.0,36.0,10.0,0.5,165.0,,,,,,,,,120.0,30.0,KAYO-KARANGARA,593.7837837837837
Nyamabare,,Kanungu,1397.0,36.0,10.0,0.5,165.0,,,,,,,,,120.0,30.0,KAYO-KARANGARA,720.2702702702703
Nyamabare,,Kanungu,1397.0,36.0,10.0,0.5,165.0,,,,,,,,,120.0,30.0,KAYO-KARANGARA,323.3783783783784
Nyamabare,,Kanungu,1397.0,36.0,10.0,0.5,165.0,,,,,,,,,120.0,30.0,KAYO-KARANGARA,865.9459459459459
Nyamabare,,Kanungu,1397.0,36.0,10.0,0.5,165.0,,,,,,,,,120.0,30.0,KAYO-KARANGARA,810.8108108108108
Nyamabare,,Kanungu,1397.0,36.0,10.0,0.5,165.0,,,,,,,,,120.0,30.0,KAYO-KARANGARA,859.4594594594595
Nyamabare,,Kanungu,1397.0,36.0,10.0,0.5,165.0,,,,,,,,,120.0,30.0,KAYO-KARANGARA,385.94594594594594
Nyamabare,,Kanungu,1397.0,36.0,10.0,0.5,165.0,,,,,,,,,120.0,30.0,KAYO-KARANGARA,1270.2702702702702
Nyamabare,,Kanungu,1397.0,36.0,10.0,0.5,165.0,,,,,,,,,120.0,30.0,KAYO-KARANGARA,1155.6756756756756
Nyamabare,,Kanungu,1397.0,36.0,10.0,0.5,165.0,,,,,,,,,120.0,30.0,KAYO-KARANGARA,1502.7027027027027
Nyamabare,,Kanungu,1397.0,36.0,10.0,0.5,165.0,,,,,,,,,120.0,30.0,KAYO-KARANGARA,479.86486486486484
Nyamabare,,Kanungu,1397.0,36.0,10.0,0.5,165.0,,,,,,,,,120.0,30.0,KAYO-KARANGARA,1360.8108108108108
Nyamabare,,Kanungu,1397.0,36.0,10.0,0.5,165.0,,,,,,,,,120.0,30.0,KAYO-KARANGARA,650.2702702702703
Nyamabare,,Kanungu,1418.0,36.0,30.0,0.2,30.0,,,,,,,,,20.0,10.0,KAYO-KARANGARA,331.35135135135135
Nyamabare,,Kanungu,1418.0,36.0,30.0,0.2,30.0,,,,,,,,,20.0,10.0,KAYO-KARANGARA,337.8378378378378
Nyamabare,,Kanungu,1418.0,36.0,30.0,0.2,30.0,,,,,,,,,20.0,10.0,KAYO-KARANGARA,351.35135135135135
Nyamabare,,Kanungu,1418.0,36.0,30.0,0.2,30.0,,,,,,,,,20.0,10.0,KAYO-KARANGARA,295.0
Nyamabare,,Kanungu,1418.0,36.0,30.0,0.2,30.0,,,,,,,,,20.0,10.0,KAYO-KARANGARA,355.4054054054054
Nyamabare,,Kanungu,1418.0,36.0,30.0,0.2,30.0,,,,,,,,,20.0,10.0,KAYO-KARANGARA,672.7027027027027
Nyamabare,,Kanungu,1418.0,36.0,30.0,0.2,30.0,,,,,,,,,20.0,10.0,KAYO-KARANGARA,292.1621621621622
Nyamabare,,Kanungu,1418.0,36.0,30.0,0.2,30.0,,,,,,,,,20.0,10.0,KAYO-KARANGARA,559.4594594594595
Nyamabare,,Kanungu,1418.0,36.0,30.0,0.2,30.0,,,,,,,,,20.0,10.0,KAYO-KARANGARA,365.81081081081084
Nyamabare,,Kanungu,1418.0,36.0,30.0,0.2,30.0,,,,,,,,,20.0,10.0,KAYO-KARANGARA,393.2432432432432
Nyamabare,,Kanungu,1418.0,36.0,30.0,0.2,30.0,,,,,,,,,20.0,10.0,KAYO-KARANGARA,602.972972972973
Nyamabare,,Kanungu,1418.0,36.0,30.0,0.2,30.0,,,,,,,,,20.0,10.0,KAYO-KARANGARA,480.81081081081084
Nyamabare,,Kanungu,1418.0,36.0,30.0,0.2,30.0,,,,,,,,,20.0,10.0,KAYO-KARANGARA,739.1891891891892
Nyamabare,,Kanungu,1418.0,36.0,30.0,0.2,30.0,,,,,,,,,20.0,10.0,KAYO-KARANGARA,362.2972972972973
Nyamabare,,Kanungu,1418.0,36.0,30.0,0.2,30.0,,,,,,,,,20.0,10.0,KAYO-KARANGARA,240.54054054054055
Nyamabare,,Kanungu,1418.0,36.0,30.0,0.2,30.0,,,,,,,,,20.0,10.0,KAYO-KARANGARA,770.2702702702703
Nyamabare,,Kanungu,1418.0,36.0,30.0,0.2,30.0,,,,,,,,,20.0,10.0,KAYO-KARANGARA,1533.2432432432433
Nyamabare,,Kanungu,1418.0,36.0,30.0,0.2,30.0,,,,,,,,,20.0,10.0,KAYO-KARANGARA,1850.5405405405406
Nyamabare,,Kanungu,1418.0,36.0,30.0,0.2,30.0,,,,,,,,,20.0,10.0,KAYO-KARANGARA,2350.0
Nyamabare,,Kanungu,1418.0,36.0,30.0,0.2,30.0,,,,,,,,,20.0,10.0,KAYO-KARANGARA,2638.108108108108
Nyamabare,,Kanungu,1418.0,36.0,30.0,0.2,30.0,,,,,,,,,20.0,10.0,KAYO-KARANGARA,663.5135135135135
Nyamabare,,Kanungu,1418.0,36.0,30.0,0.2,30.0,,,,,,,,,20.0,10.0,KAYO-KARANGARA,2824.864864864865
Nyamabare,,Kanungu,1418.0,36.0,30.0,0.2,30.0,,,,,,,,,20.0,10.0,KAYO-KARANGARA,207.2972972972973
Nyamabare,,Kanungu,1418.0,36.0,30.0,0.2,30.0,,,,,,,,,20.0,10.0,KAYO-KARANGARA,113.78378378378379
Nyamabare,,Kanungu,1418.0,36.0,30.0,0.2,30.0,,,,,,,,,20.0,10.0,KAYO-KARANGARA,137.56756756756758
Nyamabare,,Kanungu,1418.0,36.0,30.0,0.2,30.0,,,,,,,,,20.0,10.0,KAYO-KARANGARA,360.81081081081084
Nyamabare,,Kanungu,1418.0,36.0,30.0,0.2,30.0,,,,,,,,,20.0,10.0,KAYO-KARANGARA,132.43243243243242
Nyamabare,,Kanungu,1418.0,36.0,30.0,0.2,30.0,,,,,,,,,20.0,10.0,KAYO-KARANGARA,154.05405405405406
Nyamabare,,Kanungu,1418.0,36.0,30.0,0.2,30.0,,,,,,,,,20.0,10.0,KAYO-KARANGARA,412.43243243243245
Nyamabare,,Kanungu,1418.0,36.0,30.0,0.2,30.0,,,,,,,,,20.0,10.0,KAYO-KARANGARA,241.0810810810811
Nyamabare,,Kanungu,1418.0,36.0,30.0,0.2,30.0,,,,,,,,,20.0,10.0,KAYO-KARANGARA,300.0
Nyamabare,,Kanungu,1418.0,36.0,30.0,0.2,30.0,,,,,,,,,20.0,10.0,KAYO-KARANGARA,448.3783783783784
Nyamabare,,Kanungu,1418.0,36.0,30.0,0.2,30.0,,,,,,,,,20.0,10.0,KAYO-KARANGARA,584.0540540540541
Nyamabare,,Kanungu,1418.0,36.0,30.0,0.2,30.0,,,,,,,,,20.0,10.0,KAYO-KARANGARA,593.7837837837837
Nyamabare,,Kanungu,1418.0,36.0,30.0,0.2,30.0,,,,,,,,,20.0,10.0,KAYO-KARANGARA,720.2702702702703
Nyamabare,,Kanungu,1418.0,36.0,30.0,0.2,30.0,,,,,,,,,20.0,10.0,KAYO-KARANGARA,323.3783783783784
Nyamabare,,Kanungu,1418.0,36.0,30.0,0.2,30.0,,,,,,,,,20.0,10.0,KAYO-KARANGARA,865.9459459459459
Nyamabare,,Kanungu,1418.0,36.0,30.0,0.2,30.0,,,,,,,,,20.0,10.0,KAYO-KARANGARA,810.8108108108108
Nyamabare,,Kanungu,1418.0,36.0,30.0,0.2,30.0,,,,,,,,,20.0,10.0,KAYO-KARANGARA,859.4594594594595
Nyamabare,,Kanungu,1418.0,36.0,30.0,0.2,30.0,,,,,,,,,20.0,10.0,KAYO-KARANGARA,385.94594594594594
Nyamabare,,Kanungu,1418.0,36.0,30.0,0.2,30.0,,,,,,,,,20.0,10.0,KAYO-KARANGARA,1270.2702702702702
Nyamabare,,Kanungu,1418.0,36.0,30.0,0.2,30.0,,,,,,,,,20.0,10.0,KAYO-KARANGARA,1155.6756756756756
Nyamabare,,Kanungu,1418.0,36.0,30.0,0.2,30.0,,,,,,,,,20.0,10.0,KAYO-KARANGARA,1502.7027027027027
Nyamabare,,Kanungu,1418.0,36.0,30.0,0.2,30.0,,,,,,,,,20.0,10.0,KAYO-KARANGARA,479.86486486486484
Nyamabare,,Kanungu,1418.0,36.0,30.0,0.2,30.0,,,,,,,,,20.0,10.0,KAYO-KARANGARA,1360.8108108108108
Nyamabare,,Kanungu,1418.0,36.0,30.0,0.2,30.0,,,,,,,,,20.0,10.0,KAYO-KARANGARA,650.2702702702703
Nyamabare,,Kanungu,1269.0,38.0,10.0,2.75,95.0,,,,,,,,,144.0,160.0,KAYO-KARANGARA,331.35135135135135
Nyamabare,,Kanungu,1269.0,38.0,10.0,2.75,95.0,,,,,,,,,144.0,160.0,KAYO-KARANGARA,337.8378378378378
Nyamabare,,Kanungu,1269.0,38.0,10.0,2.75,95.0,,,,,,,,,144.0,160.0,KAYO-KARANGARA,351.35135135135135
Nyamabare,,Kanungu,1269.0,38.0,10.0,2.75,95.0,,,,,,,,,144.0,160.0,KAYO-KARANGARA,295.0
Nyamabare,,Kanungu,1269.0,38.0,10.0,2.75,95.0,,,,,,,,,144.0,160.0,KAYO-KARANGARA,355.4054054054054
Nyamabare,,Kanungu,1269.0,38.0,10.0,2.75,95.0,,,,,,,,,144.0,160.0,KAYO-KARANGARA,672.7027027027027
Nyamabare,,Kanungu,1269.0,38.0,10.0,2.75,95.0,,,,,,,,,144.0,160.0,KAYO-KARANGARA,292.1621621621622
Nyamabare,,Kanungu,1269.0,38.0,10.0,2.75,95.0,,,,,,,,,144.0,160.0,KAYO-KARANGARA,559.4594594594595
Nyamabare,,Kanungu,1269.0,38.0,10.0,2.75,95.0,,,,,,,,,144.0,160.0,KAYO-KARANGARA,365.81081081081084
Nyamabare,,Kanungu,1269.0,38.0,10.0,2.75,95.0,,,,,,,,,144.0,160.0,KAYO-KARANGARA,393.2432432432432
Nyamabare,,Kanungu,1269.0,38.0,10.0,2.75,95.0,,,,,,,,,144.0,160.0,KAYO-KARANGARA,602.972972972973
Nyamabare,,Kanungu,1269.0,38.0,10.0,2.75,95.0,,,,,,,,,144.0,160.0,KAYO-KARANGARA,480.81081081081084
Nyamabare,,Kanungu,1269.0,38.0,10.0,2.75,95.0,,,,,,,,,144.0,160.0,KAYO-KARANGARA,739.1891891891892
Nyamabare,,Kanungu,1269.0,38.0,10.0,2.75,95.0,,,,,,,,,144.0,160.0,KAYO-KARANGARA,362.2972972972973
Nyamabare,,Kanungu,1269.0,38.0,10.0,2.75,95.0,,,,,,,,,144.0,160.0,KAYO-KARANGARA,240.54054054054055
Nyamabare,,Kanungu,1269.0,38.0,10.0,2.75,95.0,,,,,,,,,144.0,160.0,KAYO-KARANGARA,770.2702702702703
Nyamabare,,Kanungu,1269.0,38.0,10.0,2.75,95.0,,,,,,,,,144.0,160.0,KAYO-KARANGARA,1533.2432432432433
Nyamabare,,Kanungu,1269.0,38.0,10.0,2.75,95.0,,,,,,,,,144.0,160.0,KAYO-KARANGARA,1850.5405405405406
Nyamabare,,Kanungu,1269.0,38.0,10.0,2.75,95.0,,,,,,,,,144.0,160.0,KAYO-KARANGARA,2350.0
Nyamabare,,Kanungu,1269.0,38.0,10.0,2.75,95.0,,,,,,,,,144.0,160.0,KAYO-KARANGARA,2638.108108108108
Nyamabare,,Kanungu,1269.0,38.0,10.0,2.75,95.0,,,,,,,,,144.0,160.0,KAYO-KARANGARA,663.5135135135135
Nyamabare,,Kanungu,1269.0,38.0,10.0,2.75,95.0,,,,,,,,,144.0,160.0,KAYO-KARANGARA,2824.864864864865
Nyamabare,,Kanungu,1269.0,38.0,10.0,2.75,95.0,,,,,,,,,144.0,160.0,KAYO-KARANGARA,207.2972972972973
Nyamabare,,Kanungu,1269.0,38.0,10.0,2.75,95.0,,,,,,,,,144.0,160.0,KAYO-KARANGARA,113.78378378378379
Nyamabare,,Kanungu,1269.0,38.0,10.0,2.75,95.0,,,,,,,,,144.0,160.0,KAYO-KARANGARA,137.56756756756758
Nyamabare,,Kanungu,1269.0,38.0,10.0,2.75,95.0,,,,,,,,,144.0,160.0,KAYO-KARANGARA,360.81081081081084
Nyamabare,,Kanungu,1269.0,38.0,10.0,2.75,95.0,,,,,,,,,144.0,160.0,KAYO-KARANGARA,132.43243243243242
Nyamabare,,Kanungu,1269.0,38.0,10.0,2.75,95.0,,,,,,,,,144.0,160.0,KAYO-KARANGARA,154.05405405405406
Nyamabare,,Kanungu,1269.0,38.0,10.0,2.75,95.0,,,,,,,,,144.0,160.0,KAYO-KARANGARA,412.43243243243245
Nyamabare,,Kanungu,1269.0,38.0,10.0,2.75,95.0,,,,,,,,,144.0,160.0,KAYO-KARANGARA,241.0810810810811
Nyamabare,,Kanungu,1269.0,38.0,10.0,2.75,95.0,,,,,,,,,144.0,160.0,KAYO-KARANGARA,300.0
Nyamabare,,Kanungu,1269.0,38.0,10.0,2.75,95.0,,,,,,,,,144.0,160.0,KAYO-KARANGARA,448.3783783783784
Nyamabare,,Kanungu,1269.0,38.0,10.0,2.75,95.0,,,,,,,,,144.0,160.0,KAYO-KARANGARA,584.0540540540541
Nyamabare,,Kanungu,1269.0,38.0,10.0,2.75,95.0,,,,,,,,,144.0,160.0,KAYO-KARANGARA,593.7837837837837
Nyamabare,,Kanungu,1269.0,38.0,10.0,2.75,95.0,,,,,,,,,144.0,160.0,KAYO-KARANGARA,720.2702702702703
Nyamabare,,Kanungu,1269.0,38.0,10.0,2.75,95.0,,,,,,,,,144.0,160.0,KAYO-KARANGARA,323.3783783783784
Nyamabare,,Kanungu,1269.0,38.0,10.0,2.75,95.0,,,,,,,,,144.0,160.0,KAYO-KARANGARA,865.9459459459459
